"name" "lastname" "firstname" "articleNum" "birthDate" "birthMonth" "birthDay" "zodiac"
"295" "Belafonte, Harry" "Belafonte" "Harry" 0 1927-03-01 3 1 "Pisces"
"296" "Belichick, Bill" "Belichick" "Bill" 119 1952-04-16 4 16 "Aries"
"297" "Bell, Derrick" "Bell" "Derrick" 0 1930-11-06 11 6 "Scorpio"
"298" "Bell, Joshua" "Bell" "Joshua" 16 1967-12-09 12 9 "Sagittarius"
"299" "Bell, Sean" "Bell" "Sean" 149 NA NA NA NA
"300" "Bellafante, Ginia" "Bellafante" "Ginia" 2 1965-03-31 3 31 "Aries"
"301" "Bellamy, Carol" "Bellamy" "Carol" 1 1942-01-14 1 14 "Capricorn"
"302" "Belle, Albert" "Belle" "Albert" 0 1966-08-25 8 25 "Virgo"
"303" "Bellow, Saul" "Bellow" "Saul" 21 1915-06-10 6 10 "Gemini"
"304" "Bemba, Jean-Pierre" "Bemba" "Jean-Pierre" 14 1962-11-04 11 4 "Scorpio"
"305" "Benedict XVI" "Benedict XVI" NA 366 1927-04-16 4 16 "Aries"
"306" "Benes, Andy" "Benes" "Andy" 0 1967-08-20 8 20 "Leo"
"307" "Benigni, Roberto" "Benigni" "Roberto" 2 1952-10-27 10 27 "Scorpio"
"308" "Bening, Annette" "Bening" "Annette" 14 1958-05-29 5 29 "Gemini"
"309" "Benitez, Armando" "Benitez" "Armando" 1 1972-11-03 11 3 "Scorpio"
"310" "Benjamin, Daniel" "Benjamin" "Daniel" 4 NA NA NA NA
"311" "Bennett, Alan" "Bennett" "Alan" 16 1934-05-09 5 9 "Taurus"
"312" "Bennett, John O" "Bennett" "John O" 1 1948-08-06 8 6 "Leo"
"313" "Bennett, Robert S" "Bennett" "Robert S" 2 1939-01-01 1 1 "Capricorn"
"314" "Bennett, Tony" "Bennett" "Tony" 18 1926-08-03 8 3 "Leo"
"315" "Bennett, William J" "Bennett" "William J" 4 1943-07-31 7 31 "Leo"
"316" "Bentley, Eric" "Bentley" "Eric" 2 NA NA NA NA
"317" "Berard, Bryan" "Berard" "Bryan" 1 NA NA NA NA
"318" "Berenson, Alex" "Berenson" "Alex" 6 NA NA NA NA
"319" "Berenson, Lori Helene" "Berenson" "Lori Helene" 2 1969-11-13 11 13 "Scorpio"
"320" "Berezhnaya, Yelena" "Berezhnaya" "Yelena" 0 1977-10-11 10 11 "Libra"
"321" "Berezovsky, Boris A" "Berezovsky" "Boris A" 9 NA NA NA NA
"322" "Berg, Alban" "Berg" "Alban" 6 1885-02-09 2 9 "Aquarius"
"323" "Bergen, Candice" "Bergen" "Candice" 4 1946-05-09 5 9 "Taurus"
"324" "Berger, Samuel R" "Berger" "Samuel R" 5 1945-10-28 10 28 "Scorpio"
"325" "Bergman, Ingmar" "Bergman" "Ingmar" 14 1918-07-14 7 14 "Cancer"
"326" "Berio, Luciano" "Berio" "Luciano" 10 1925-10-24 10 24 "Scorpio"
"327" "Berisha, Sali" "Berisha" "Sali" 4 1944-10-15 10 15 "Libra"
"328" "Berkoff, Steven" "Berkoff" "Steven" 1 1937-08-03 8 3 "Leo"
"329" "Berkow, Ira" "Berkow" "Ira" 1 1940-01-07 1 7 "Capricorn"
"330" "Berkowitz, David" "Berkowitz" "David" 5 1953-06-01 6 1 "Gemini"
"331" "Berle, Milton" "Berle" "Milton" 1 1908-07-12 7 12 "Cancer"
"332" "Berlin, Irving" "Berlin" "Irving" 9 1888-05-11 5 11 "Taurus"
"333" "Berlin, Isaiah" "Berlin" "Isaiah" 1 1909-06-06 6 6 "Gemini"
"334" "Berlioz, Hector" "Berlioz" "Hector" 11 1803-12-11 12 11 "Sagittarius"
"335" "Berlusconi, Silvio" "Berlusconi" "Silvio" 142 1936-09-29 9 29 "Libra"
"336" "Berman, Howard L" "Berman" "Howard L" 2 1941-04-15 4 15 "Aries"
"337" "Berman, Paul" "Berman" "Paul" 4 1949-01-01 1 1 "Capricorn"
"338" "Bernanke, Ben S" "Bernanke" "Ben S" 301 1953-12-13 12 13 "Sagittarius"
"339" "Bernardin, Joseph" "Bernardin" "Joseph" 0 1928-04-02 4 2 "Aries"
"340" "Bernays, Anne" "Bernays" "Anne" 0 1930-09-14 9 14 "Virgo"
"341" "Bernhard, Sandra" "Bernhard" "Sandra" 3 1955-06-06 6 6 "Gemini"
"342" "Bernstein, Carl" "Bernstein" "Carl" 14 1944-02-14 2 14 "Aquarius"
"343" "Bernstein, Jared" "Bernstein" "Jared" 4 1955-01-01 1 1 "Capricorn"
"344" "Bernstein, Leonard" "Bernstein" "Leonard" 36 1918-08-25 8 25 "Virgo"
"345" "Bernstein, Richard" "Bernstein" "Richard" 7 1944-05-05 5 5 "Taurus"
"346" "Berra, Yogi" "Berra" "Yogi" 19 1925-05-12 5 12 "Taurus"
"347" "Berry, Chuck" "Berry" "Chuck" 5 1926-10-18 10 18 "Libra"
"348" "Berry, Halle" "Berry" "Halle" 5 1966-08-14 8 14 "Leo"
"349" "Berry, Mary Frances" "Berry" "Mary Frances" 3 1938-02-17 2 17 "Aquarius"
"350" "Bertolucci, Bernardo" "Bertolucci" "Bernardo" 2 1940-03-16 3 16 "Pisces"
"351" "Bertuzzi, Todd" "Bertuzzi" "Todd" 5 1975-02-02 2 2 "Aquarius"
"352" "Beschloss, Michael R" "Beschloss" "Michael R" 0 1955-11-30 11 30 "Sagittarius"
"353" "Betancourt, Ingrid" "Betancourt" "Ingrid" 17 1961-12-25 12 25 "Capricorn"
"354" "Bettis, Jerome" "Bettis" "Jerome" 12 1972-02-16 2 16 "Aquarius"
"355" "Bettman, Gary" "Bettman" "Gary" 49 1952-06-02 6 2 "Gemini"
"356" "Bewkes, Jeffrey L" "Bewkes" "Jeffrey L" 12 1952-05-25 5 25 "Gemini"
"357" "Bezos, Jeffrey P" "Bezos" "Jeffrey P" 9 1964-01-12 1 12 "Capricorn"
"358" "Bhagwati, Jagdish" "Bhagwati" "Jagdish" 0 1934-07-26 7 26 "Leo"
"359" "Bhumibol Adulyadej" "Bhumibol Adulyadej" NA 8 1927-12-05 12 5 "Sagittarius"
"360" "Bhutto, Benazir" "Bhutto" "Benazir" 116 1953-06-21 6 21 "Gemini"
"361" "Biden, Joseph R Jr" "Biden" "Joseph R Jr" 199 1942-11-20 11 20 "Scorpio"
"362" "Bildt, Carl" "Bildt" "Carl" 3 1949-07-15 7 15 "Cancer"
"363" "Bilefsky, Dan" "Bilefsky" "Dan" 0 NA NA NA NA
"364" "Billick, Brian" "Billick" "Brian" 6 1954-02-28 2 28 "Pisces"
"365" "Billington, James H" "Billington" "James H" 2 1929-06-01 6 1 "Gemini"
"366" "Bin Laden, Osama" "Bin Laden" "Osama" 193 1957-03-10 3 10 "Pisces"
"367" "Bing, Rudolf" "Bing" "Rudolf" 2 1902-01-09 1 9 "Capricorn"
"368" "Bingaman, Jeff" "Bingaman" "Jeff" 7 1943-10-03 10 3 "Libra"
"369" "Binoche, Juliette" "Binoche" "Juliette" 15 1964-03-09 3 9 "Pisces"
"370" "Bird, Larry" "Bird" "Larry" 12 1956-12-07 12 7 "Sagittarius"
"371" "Bittman, Mark" "Bittman" "Mark" 10 1950-01-01 1 1 "Capricorn"
"372" "Bizet, Georges" "Bizet" "Georges" 1 1838-10-25 10 25 "Scorpio"
"373" "Bjork" "Bjork" NA 16 1965-11-21 11 21 "Scorpio"
"374" "Black, Conrad M" "Black" "Conrad M" 64 1944-08-25 8 25 "Virgo"
"375" "Blackmun, Harry A" "Blackmun" "Harry A" 4 1908-11-12 11 12 "Scorpio"
"376" "Blades, Ruben" "Blades" "Ruben" 2 NA NA NA NA
"377" "Blagojevich, Rod R" "Blagojevich" "Rod R" 154 1956-12-10 12 10 "Sagittarius"
"378" "Blahnik, Manolo" "Blahnik" "Manolo" 9 1942-11-27 11 27 "Sagittarius"
"379" "Blaine, David" "Blaine" "David" 10 1973-04-04 4 4 "Aries"
"380" "Blair, Cherie" "Blair" "Cherie" 3 1954-09-23 9 23 "Virgo"
"381" "Blair, Tony" "Blair" "Tony" 291 1953-05-06 5 6 "Taurus"
"382" "Blake, James" "Blake" "James" 59 NA NA NA NA
"383" "Blanchett, Cate" "Blanchett" "Cate" 26 1969-05-14 5 14 "Taurus"
"384" "Blanco, Kathleen Babineaux" "Blanco" "Kathleen Babineaux" 30 1942-12-15 12 15 "Sagittarius"
"385" "Blankfein, Lloyd C" "Blankfein" "Lloyd C" 44 1954-09-20 9 20 "Virgo"
"386" "Bledsoe, Drew" "Bledsoe" "Drew" 14 1972-02-14 2 14 "Aquarius"
"387" "Blessing, Lee" "Blessing" "Lee" 3 1949-10-04 10 4 "Libra"
"388" "Blige, Mary J" "Blige" "Mary J" 17 1971-01-11 1 11 "Capricorn"
"389" "Blinder, Alan S" "Blinder" "Alan S" 1 1945-10-14 10 14 "Libra"
"390" "Blix, Hans" "Blix" "Hans" 2 1928-06-28 6 28 "Cancer"
"391" "Block, Frederic" "Block" "Frederic" 0 1934-06-06 6 6 "Gemini"
"392" "Block, Lawrence" "Block" "Lawrence" 5 1938-06-24 6 24 "Cancer"
"393" "Blodget, Henry" "Blodget" "Henry" 9 1966-01-01 1 1 "Capricorn"
"394" "Bloom, Claire" "Bloom" "Claire" 0 1931-02-15 2 15 "Aquarius"
"395" "Bloom, Harold" "Bloom" "Harold" 8 1930-07-11 7 11 "Cancer"
"396" "Bloomberg, Michael R" "Bloomberg" "Michael R" 2199 1942-02-14 2 14 "Aquarius"
"397" "Blum, David" "Blum" "David" 2 NA NA NA NA
"398" "Blume, Judy" "Blume" "Judy" 3 1938-02-12 2 12 "Aquarius"
"399" "Blumenthal, Richard" "Blumenthal" "Richard" 46 1946-02-13 2 13 "Aquarius"
"400" "Blumenthal, Sidney" "Blumenthal" "Sidney" 2 1948-11-06 11 6 "Scorpio"
"401" "Blunkett, David" "Blunkett" "David" 8 1947-06-06 6 6 "Gemini"
"402" "Boal, Peter" "Boal" "Peter" 12 1965-01-01 1 1 "Capricorn"
"403" "Bocca, Julio" "Bocca" "Julio" 9 1967-03-06 3 6 "Pisces"
"404" "Bocelli, Andrea" "Bocelli" "Andrea" 5 1958-09-22 9 22 "Virgo"
"405" "Bochco, Steven" "Bochco" "Steven" 9 1943-12-16 12 16 "Sagittarius"
"406" "Boehner, John A" "Boehner" "John A" 55 1949-11-17 11 17 "Scorpio"
"407" "Bogart, Anne" "Bogart" "Anne" 7 1951-09-25 9 25 "Libra"
"408" "Bogart, Humphrey" "Bogart" "Humphrey" 9 1899-12-25 12 25 "Capricorn"
"409" "Bogdanich, Walt" "Bogdanich" "Walt" 1 1950-10-10 10 10 "Libra"
"410" "Bogdanovich, Peter" "Bogdanovich" "Peter" 10 1939-07-30 7 30 "Leo"
"411" "Boggs, Wade" "Boggs" "Wade" 5 1958-06-15 6 15 "Gemini"
"412" "Bogle, John C" "Bogle" "John C" 5 1929-05-08 5 8 "Taurus"
"413" "Bogosian, Eric" "Bogosian" "Eric" 14 1953-04-24 4 24 "Taurus"
"414" "Boies, David" "Boies" "David" 14 1941-03-11 3 11 "Pisces"
"415" "Bok, Derek" "Bok" "Derek" 5 1930-03-22 3 22 "Aries"
"416" "Bolcom, William" "Bolcom" "William" 9 1938-05-26 5 26 "Gemini"
"417" "Bollinger, Lee C" "Bollinger" "Lee C" 14 1946-04-30 4 30 "Taurus"
"418" "Bolt, Usain" "Bolt" "Usain" 32 1986-08-21 8 21 "Leo"
"419" "Bolten, Joshua B" "Bolten" "Joshua B" 22 1954-08-16 8 16 "Leo"
"420" "Bolton, John R" "Bolton" "John R" 122 1948-11-20 11 20 "Scorpio"
"421" "Bon Jovi, Jon" "Bon Jovi" "Jon" 11 1962-03-02 3 2 "Pisces"
"422" "Bond, Christopher S" "Bond" "Christopher S" 10 1939-03-06 3 6 "Pisces"
"423" "Bond, Julian" "Bond" "Julian" 6 1940-01-14 1 14 "Capricorn"
"424" "Bonderman, David" "Bonderman" "David" 4 1942-11-27 11 27 "Sagittarius"
"425" "Bonds, Barry" "Bonds" "Barry" 378 1964-07-24 7 24 "Leo"
"426" "Bonilla, Bobby" "Bonilla" "Bobby" 1 1963-02-23 2 23 "Pisces"
"427" "Bonior, David E" "Bonior" "David E" 0 1945-06-06 6 6 "Gemini"
"428" "Bonnard, Pierre" "Bonnard" "Pierre" 3 1867-10-03 10 3 "Libra"
"429" "Bonner, Raymond" "Bonner" "Raymond" 0 1942-01-01 1 1 "Capricorn"
"430" "Bonney, Barbara" "Bonney" "Barbara" 1 1956-04-14 4 14 "Aries"
"431" "Bono" "Bono" NA 33 1960-05-10 5 10 "Taurus"
"432" "Bono, Sonny" "Bono" "Sonny" 0 1935-02-16 2 16 "Aquarius"
"433" "Booker, Cory A" "Booker" "Cory A" 100 1969-04-27 4 27 "Taurus"
"434" "Boone, Aaron" "Boone" "Aaron" 3 1973-03-09 3 9 "Pisces"
"435" "Boorda, Jeremy M" "Boorda" "Jeremy M" 0 1939-11-26 11 26 "Sagittarius"
"436" "Boot, Max" "Boot" "Max" 2 1969-09-12 9 12 "Virgo"
"437" "Boras, Scott" "Boras" "Scott" 42 1952-11-02 11 2 "Scorpio"
"438" "Borge, Victor" "Borge" "Victor" 0 1909-01-03 1 3 "Capricorn"
"439" "Bork, Robert H" "Bork" "Robert H" 9 1927-03-01 3 1 "Pisces"
"440" "Borodin, Pavel P" "Borodin" "Pavel P" 0 1946-10-25 10 25 "Scorpio"
"441" "Borodina, Olga" "Borodina" "Olga" 8 1963-07-29 7 29 "Leo"
"442" "Bosco, Philip" "Bosco" "Philip" 4 1930-09-26 9 26 "Libra"
"443" "Bosman, Julie" "Bosman" "Julie" 1 NA NA NA NA
"444" "Bossi, Umberto" "Bossi" "Umberto" 0 1941-09-19 9 19 "Virgo"
"445" "Bossidy, Lawrence A" "Bossidy" "Lawrence A" 1 1935-03-05 3 5 "Pisces"
"446" "Bostridge, Ian" "Bostridge" "Ian" 10 1964-12-25 12 25 "Capricorn"
"447" "Botha, Francois" "Botha" "Francois" 0 1968-09-28 9 28 "Libra"
"448" "Botha, P W" "Botha" "P W" 1 1916-01-12 1 12 "Capricorn"
"449" "Botstein, Leon" "Botstein" "Leon" 36 1946-12-14 12 14 "Sagittarius"
"450" "Bouchard, Lucien" "Bouchard" "Lucien" 0 1938-12-22 12 22 "Capricorn"
"451" "Boudin, Kathy" "Boudin" "Kathy" 2 1943-05-19 5 19 "Taurus"
"452" "Boudreaux, Donald J" "Boudreaux" "Donald J" 0 1958-01-01 1 1 "Capricorn"
"453" "Bouley, David" "Bouley" "David" 10 1953-05-27 5 27 "Gemini"
"454" "Boulez, Pierre" "Boulez" "Pierre" 35 1925-03-26 3 26 "Aries"
"455" "Boulud, Daniel" "Boulud" "Daniel" 21 1955-03-25 3 25 "Aries"
"456" "Bourgeois, Louise" "Bourgeois" "Louise" 15 1911-12-25 12 25 "Capricorn"
"457" "Bourne, Matthew" "Bourne" "Matthew" 9 1960-01-13 1 13 "Capricorn"
"458" "Bourque, Ray" "Bourque" "Ray" 0 1960-12-28 12 28 "Capricorn"
"459" "Bouteflika, Abdelaziz" "Bouteflika" "Abdelaziz" 1 1937-03-02 3 2 "Pisces"
"460" "Bouton, Jim" "Bouton" "Jim" 2 1939-03-08 3 8 "Pisces"
"461" "Boutros-Ghali, Boutros" "Boutros-Ghali" "Boutros" 1 1922-11-14 11 14 "Scorpio"
"462" "Bowden, Bobby" "Bowden" "Bobby" 25 1929-11-08 11 8 "Scorpio"
"463" "Bowe, Riddick" "Bowe" "Riddick" 1 1967-08-10 8 10 "Leo"
"464" "Bowen, William G" "Bowen" "William G" 1 1933-10-06 10 6 "Libra"
"465" "Bowie, David" "Bowie" "David" 10 1947-01-08 1 8 "Capricorn"
"466" "Bowles, Erskine B" "Bowles" "Erskine B" 0 1945-08-08 8 8 "Leo"
"467" "Bowman, Scotty" "Bowman" "Scotty" 0 1933-09-18 9 18 "Virgo"
"468" "Boxer, Barbara" "Boxer" "Barbara" 27 1940-11-11 11 11 "Scorpio"
"469" "Boyle, Danny" "Boyle" "Danny" 14 1956-10-20 10 20 "Libra"
"470" "Boyle, T Coraghessan" "Boyle" "T Coraghessan" 12 1948-12-02 12 2 "Sagittarius"
"471" "Bracco, Lorraine" "Bracco" "Lorraine" 2 1954-10-02 10 2 "Libra"
"472" "Bradbury, Ray" "Bradbury" "Ray" 8 1920-08-22 8 22 "Leo"
"473" "Bradley, Bill" "Bradley" "Bill" 6 1943-07-28 7 28 "Leo"
"474" "Brady, James S" "Brady" "James S" 0 1940-08-29 8 29 "Virgo"
"475" "Brady, Tom" "Brady" "Tom" 80 1977-08-03 8 3 "Leo"
"476" "Brafman, Benjamin" "Brafman" "Benjamin" 7 1948-07-21 7 21 "Cancer"
"477" "Bragman, Michael J" "Bragman" "Michael J" 0 1940-08-11 8 11 "Leo"
"478" "Brahimi, Lakhdar" "Brahimi" "Lakhdar" 3 1934-01-01 1 1 "Capricorn"
"479" "Brahms, Johannes" "Brahms" "Johannes" 2 1833-05-07 5 7 "Taurus"
"480" "Branagh, Kenneth" "Branagh" "Kenneth" 9 1960-12-10 12 10 "Sagittarius"
"481" "Branca, Ralph" "Branca" "Ralph" 4 1926-01-06 1 6 "Capricorn"
"482" "Brand, Elton" "Brand" "Elton" 7 1979-03-11 3 11 "Pisces"
"483" "Brand, Myles" "Brand" "Myles" 15 1942-05-17 5 17 "Taurus"
"484" "Brando, Marlon" "Brando" "Marlon" 23 1924-04-03 4 3 "Aries"
"485" "Branson, Richard" "Branson" "Richard" 35 1950-07-18 7 18 "Cancer"
"486" "Brantley, Ben" "Brantley" "Ben" 2 1954-10-26 10 26 "Scorpio"
"487" "Bratton, William J" "Bratton" "William J" 10 1947-10-06 10 6 "Libra"
"488" "Braunstein, Peter" "Braunstein" "Peter" 22 1964-01-26 1 26 "Aquarius"
"489" "Brawley, Tawana" "Brawley" "Tawana" 0 1972-01-01 1 1 "Capricorn"
"490" "Breaux, John B" "Breaux" "John B" 5 1944-03-01 3 1 "Pisces"
"491" "Brecht, Bertolt" "Brecht" "Bertolt" 20 1898-02-10 2 10 "Aquarius"
"492" "Breeden, Richard C" "Breeden" "Richard C" 7 1949-12-06 12 6 "Sagittarius"
"493" "Bremer, L Paul III" "Bremer" "L Paul III" 30 1941-09-30 9 30 "Libra"
"494" "Brendel, Alfred" "Brendel" "Alfred" 8 1931-01-05 1 5 "Capricorn"
"495" "Brennan, Robert E" "Brennan" "Robert E" 0 1944-01-01 1 1 "Capricorn"
"496" "Breslin, Jimmy" "Breslin" "Jimmy" 10 1930-10-17 10 17 "Libra"
"497" "Breyer, Stephen G" "Breyer" "Stephen G" 20 1938-08-15 8 15 "Leo"
"498" "Bridges, Jeff" "Bridges" "Jeff" 14 1949-12-04 12 4 "Sagittarius"
"499" "Briggs, Shannon" "Briggs" "Shannon" 2 1971-12-04 12 4 "Sagittarius"
"500" "Brin, Sergey" "Brin" "Sergey" 21 1973-08-21 8 21 "Leo"
"501" "Brinkema, Leonie M" "Brinkema" "Leonie M" 7 1944-06-26 6 26 "Cancer"
"502" "Brinkley, David" "Brinkley" "David" 0 1920-07-10 7 10 "Cancer"
"503" "Brinkley, Douglas" "Brinkley" "Douglas" 6 1960-12-14 12 14 "Sagittarius"
"504" "Britten, Benjamin" "Britten" "Benjamin" 27 1913-11-22 11 22 "Scorpio"
"505" "Broad, Eli" "Broad" "Eli" 34 1933-06-06 6 6 "Gemini"
"506" "Broad, William J" "Broad" "William J" 0 1951-03-07 3 7 "Pisces"
"507" "Brock, David" "Brock" "David" 0 1962-11-02 11 2 "Scorpio"
"508" "Broderick, Matthew" "Broderick" "Matthew" 29 1962-03-21 3 21 "Aries"
"509" "Brodeur, Martin" "Brodeur" "Martin" 54 1972-05-06 5 6 "Taurus"
"510" "Brodsky, Joseph" "Brodsky" "Joseph" 3 1940-05-24 5 24 "Gemini"
"511" "Brodsky, Richard L" "Brodsky" "Richard L" 51 1946-11-18 11 18 "Scorpio"
"512" "Brody, Adrien" "Brody" "Adrien" 10 1973-04-14 4 14 "Aries"
"513" "Brody, Jane E" "Brody" "Jane E" 0 1941-05-19 5 19 "Taurus"
"514" "Brokaw, Mark" "Brokaw" "Mark" 11 NA NA NA NA
"515" "Brokaw, Tom" "Brokaw" "Tom" 36 1940-02-06 2 6 "Aquarius"
"516" "Bronfman, Yefim" "Bronfman" "Yefim" 12 1958-04-10 4 10 "Aries"
"517" "Bronner, Ethan" "Bronner" "Ethan" 2 1954-01-01 1 1 "Capricorn"
"518" "Brook, Peter" "Brook" "Peter" 6 1925-03-21 3 21 "Aries"
"519" "Brookhiser, Richard" "Brookhiser" "Richard" 3 1955-02-23 2 23 "Pisces"
"520" "Brookner, Anita" "Brookner" "Anita" 2 1928-07-16 7 16 "Cancer"
"521" "Brooks, Albert" "Brooks" "Albert" 5 1947-07-22 7 22 "Cancer"
"522" "Brooks, Garth" "Brooks" "Garth" 4 1962-02-07 2 7 "Aquarius"
"523" "Brooks, Herb" "Brooks" "Herb" 2 1937-08-05 8 5 "Leo"
"524" "Brooks, Mel" "Brooks" "Mel" 19 1926-06-28 6 28 "Cancer"
"525" "Brosius, Scott" "Brosius" "Scott" 0 1966-08-15 8 15 "Leo"
"526" "Brosnan, Pierce" "Brosnan" "Pierce" 7 1953-05-16 5 16 "Taurus"
"527" "Broussard, Chris" "Broussard" "Chris" 0 1968-10-28 10 28 "Scorpio"
"528" "Brown, Blair" "Brown" "Blair" 4 1947-04-23 4 23 "Taurus"
"529" "Brown, Dan" "Brown" "Dan" 35 1964-06-22 6 22 "Cancer"
"530" "Brown, David M" "Brown" "David M" 0 1956-04-16 4 16 "Aries"
"531" "Brown, Gordon" "Brown" "Gordon" 211 1951-02-20 2 20 "Pisces"
"532" "Brown, James" "Brown" "James" 31 1933-05-03 5 3 "Taurus"
"533" "Brown, Janice Rogers" "Brown" "Janice Rogers" 0 1949-05-11 5 11 "Taurus"
"534" "Brown, Jason Robert" "Brown" "Jason Robert" 9 1970-06-20 6 20 "Gemini"
"535" "Brown, Lee P" "Brown" "Lee P" 0 1937-10-04 10 4 "Libra"
"536" "Brown, Nixzmary" "Brown" "Nixzmary" 61 NA NA NA NA
"537" "Brown, Tina" "Brown" "Tina" 15 1953-11-21 11 21 "Scorpio"
"538" "Brown, Trisha" "Brown" "Trisha" 20 1936-11-25 11 25 "Sagittarius"
"539" "Brownback, Sam" "Brownback" "Sam" 31 1956-09-12 9 12 "Virgo"
"540" "Browner, Carol M" "Browner" "Carol M" 9 1955-12-16 12 16 "Sagittarius"
"541" "Bruce, Lenny" "Bruce" "Lenny" 5 1925-10-13 10 13 "Libra"
"542" "Bruckheimer, Jerry" "Bruckheimer" "Jerry" 16 1943-09-21 9 21 "Virgo"
"543" "Bruckner, D J R" "Bruckner" "D J R" 0 1933-11-26 11 26 "Sagittarius"
"544" "Bruguera, Sergi" "Bruguera" "Sergi" 0 1971-01-16 1 16 "Capricorn"
"545" "Brundtland, Gro Harlem" "Brundtland" "Gro Harlem" 1 1939-04-20 4 20 "Aries"
"546" "Brunell, Mark" "Brunell" "Mark" 5 1970-09-17 9 17 "Virgo"
"547" "Bruni, Frank" "Bruni" "Frank" 12 1964-10-31 10 31 "Scorpio"
"548" "Bruno, Joseph L" "Bruno" "Joseph L" 217 1929-04-08 4 8 "Aries"
"549" "Brustein, Robert" "Brustein" "Robert" 1 1927-04-21 4 21 "Taurus"
"550" "Bruton, John" "Bruton" "John" 2 1947-05-18 5 18 "Taurus"
"551" "Bryant, Kobe" "Bryant" "Kobe" 123 1978-08-23 8 23 "Virgo"
"552" "Bryson, Bill" "Bryson" "Bill" 2 1951-12-08 12 8 "Sagittarius"
"553" "Brzezinski, Zbigniew" "Brzezinski" "Zbigniew" 8 1928-03-28 3 28 "Aries"
"554" "Buchanan, Patrick J" "Buchanan" "Patrick J" 8 1938-11-02 11 2 "Scorpio"
"555" "Buchwald, Art" "Buchwald" "Art" 4 1925-10-20 10 20 "Libra"
"556" "Buckley, Betty" "Buckley" "Betty" 9 1947-07-03 7 3 "Cancer"
"557" "Buckley, Christopher" "Buckley" "Christopher" 21 NA NA NA NA
"558" "Budig, Gene" "Budig" "Gene" 0 1939-05-25 5 25 "Gemini"
"559" "Buffett, Jimmy" "Buffett" "Jimmy" 8 1946-12-25 12 25 "Capricorn"
"560" "Buffett, Warren E" "Buffett" "Warren E" 141 1930-08-30 8 30 "Virgo"
"561" "Bullock, Sandra" "Bullock" "Sandra" 18 1964-07-26 7 26 "Leo"
"562" "Bumiller, Elisabeth" "Bumiller" "Elisabeth" 3 1956-05-15 5 15 "Taurus"
"563" "Bumpers, Dale" "Bumpers" "Dale" 0 1925-08-12 8 12 "Leo"
"564" "Bunning, Jim" "Bunning" "Jim" 14 1931-10-23 10 23 "Libra"
"565" "Bure, Pavel" "Bure" "Pavel" 0 1971-03-31 3 31 "Aries"
"566" "Burk, Martha" "Burk" "Martha" 3 1941-10-18 10 18 "Libra"
"567" "Burke, James Lee" "Burke" "James Lee" 9 1936-12-05 12 5 "Sagittarius"
"568" "Burnett, Carol" "Burnett" "Carol" 5 1933-04-26 4 26 "Taurus"
"569" "Burnett, Mark" "Burnett" "Mark" 21 1960-07-17 7 17 "Cancer"
"570" "Burnitz, Jeromy" "Burnitz" "Jeromy" 1 1969-04-15 4 15 "Aries"
"571" "Burns, Conrad" "Burns" "Conrad" 19 1935-01-25 1 25 "Aquarius"
"572" "Burns, Edward" "Burns" "Edward" 3 1968-01-29 1 29 "Aquarius"
"573" "Burns, George" "Burns" "George" 1 1896-01-20 1 20 "Capricorn"
"574" "Burns, John F" "Burns" "John F" 6 1944-10-04 10 4 "Libra"
"575" "Burns, Ken" "Burns" "Ken" 13 1953-07-29 7 29 "Leo"
"576" "Burns, Ric" "Burns" "Ric" 4 1955-01-01 1 1 "Capricorn"
"577" "Burr, Aaron" "Burr" "Aaron" 3 1756-02-06 2 6 "Aquarius"
"578" "Burrell, Garland Jr" "Burrell" "Garland Jr" 0 1947-01-01 1 1 "Capricorn"
"579" "Burress, Plaxico" "Burress" "Plaxico" 115 1977-08-12 8 12 "Leo"
"580" "Burris, Roland W" "Burris" "Roland W" 25 1937-08-03 8 3 "Leo"
"581" "Burroughs, William S" "Burroughs" "William S" 5 1914-02-05 2 5 "Aquarius"
"582" "Burstyn, Ellen" "Burstyn" "Ellen" 8 1932-12-07 12 7 "Sagittarius"
"583" "Burton, Dan" "Burton" "Dan" 3 1938-06-21 6 21 "Gemini"
"584" "Burton, Jeff" "Burton" "Jeff" 14 NA NA NA NA
"585" "Burton, Tim" "Burton" "Tim" 25 1958-08-25 8 25 "Virgo"
"586" "Buruma, Ian" "Buruma" "Ian" 7 1951-12-28 12 28 "Capricorn"
"587" "Buscemi, Steve" "Buscemi" "Steve" 12 1957-12-13 12 13 "Sagittarius"
"588" "Busch, Charles" "Busch" "Charles" 10 1954-08-23 8 23 "Virgo"
"589" "Busch, Gidone" "Busch" "Gidone" 2 NA NA NA NA
"590" "Busch, Kurt" "Busch" "Kurt" 39 1978-08-04 8 4 "Leo"
"591" "Bush, Barbara" "Bush" "Barbara" 7 1925-06-08 6 8 "Gemini"
"592" "Bush, George" "Bush" "George" 66 1924-06-12 6 12 "Gemini"
"593" "Bush, George W" "Bush" "George W" 5227 1946-07-06 7 6 "Cancer"
"594" "Bush, Jeb" "Bush" "Jeb" 47 1953-02-11 2 11 "Aquarius"
"595" "Bush, Jenna" "Bush" "Jenna" 11 1981-11-25 11 25 "Sagittarius"
"596" "Bush, Laura" "Bush" "Laura" 78 1946-11-04 11 4 "Scorpio"
"597" "Bush, Neil" "Bush" "Neil" 0 1955-01-22 1 22 "Aquarius"
