"id","firstname","midname","lastname","ftin","feet","inches","meters","gender"
"4316","James","Pickens","Jr","6ft 0in","6","0.000","1.828800","M"
"4317","Tim","Pigott","Smith","6ft 0in","6","0.000","1.828800","M"
"4318","Daniel",,"Pino","6ft 0in","6","0.000","1.828800","M"
"4319","Jonathan",,"Pryce","6ft 0in","6","0.000","1.828800","M"
"4320","Wayne",,"Pygram","6ft 0in","6","0.000","1.828800","M"
"4321","Dennis",,"Quaid","6ft 0in","6","0.000","1.828800","M"
"4322","Ted",,"Raimi","6ft 0in","6","0.000","1.828800","M"
"4323","Dack",,"Rambo","6ft 0in","6","0.000","1.828800",
"4324","David",,"Rasche","6ft 0in","6","0.000","1.828800","M"
"4325","Vincent",,"Regan","6ft 0in","6","0.000","1.828800","M"
"4326","Ralph",,"Richardson","6ft 0in","6","0.000","1.828800","M"
"4327","Pernell",,"Roberts","6ft 0in","6","0.000","1.828800",
"4328","Clive",,"Robertson","6ft 0in","6","0.000","1.828800","M"
"4329","Kid",,"Rock","6ft 0in","6","0.000","1.828800",
"4330","Adam",,"Rodriguez","6ft 0in","6","0.000","1.828800","M"
"4331","Mike",,"Rowe","6ft 0in","6","0.000","1.828800","M"
"4332","William",,"Russ","6ft 0in","6","0.000","1.828800","M"
"4333","Richie",,"Sambora","6ft 0in","6","0.000","1.828800","M"
"4334","Robert","Sean","Leonard","6ft 0in","6","0.000","1.828800","M"
"4335","Rufus",,"Sewell","6ft 0in","6","0.000","1.828800","M"
"4336","Michael",,"Shanks","6ft 0in","6","0.000","1.828800","M"
"4337","Jackie",,"Shroff","6ft 0in","6","0.000","1.828800","F"
"4338","Jonathan",,"Silverman","6ft 0in","6","0.000","1.828800","M"
"4339","Donald",,"Sinden","6ft 0in","6","0.000","1.828800","M"
"4340","Bill",,"Smitrovich","6ft 0in","6","0.000","1.828800","M"
"4341","Trey",,"Songz","6ft 0in","6","0.000","1.828800","M"
"4342","Jeff",,"Speakman","6ft 0in","6","0.000","1.828800","M"
"4343","Nick",,"Stabile","6ft 0in","6","0.000","1.828800","M"
"4344","Terence",,"Stamp","6ft 0in","6","0.000","1.828800","M"
"4345","Dan",,"Stevens","6ft 0in","6","0.000","1.828800","M"
"4346","Oliver",,"Stone","6ft 0in","6","0.000","1.828800","M"
"4347","Brenda",,"Strong","6ft 0in","6","0.000","1.828800","F"
"4348","Jim",,"Sturgess","6ft 0in","6","0.000","1.828800","M"
"4349","Jeremy",,"Sumpter","6ft 0in","6","0.000","1.828800","M"
"4350","Oleg",,"Taktarov","6ft 0in","6","0.000","1.828800","M"
"4351","Gareth",,"Thomas","6ft 0in","6","0.000","1.828800","M"
"4352","Nico",,"Tortorella","6ft 0in","6","0.000","1.828800","M"
"4353","Pete",,"Townshend","6ft 0in","6","0.000","1.828800","M"
"4354","Ernest",,"Tubb","6ft 0in","6","0.000","1.828800","M"
"4355","Aisha",,"Tyler","6ft 0in","6","0.000","1.828800","F"
"4356","Richard",,"Tyson","6ft 0in","6","0.000","1.828800","M"
"4357","Skeet",,"Ulrich","6ft 0in","6","0.000","1.828800",
"4358","Michael",,"Urie","6ft 0in","6","0.000","1.828800","M"
"4359","James Van","Der","Beek","6ft 0in","6","0.000","1.828800",
"4360","Peter",,"Vaughan","6ft 0in","6","0.000","1.828800","M"
"4361","Tim",,"Vincent","6ft 0in","6","0.000","1.828800","M"
"4362","Virgil",,,"6ft 0in","6","0.000","1.828800","M"
"4363","Christopher",,"Walken","6ft 0in","6","0.000","1.828800","M"
"4364","Robert",,"Walker","6ft 0in","6","0.000","1.828800","M"
"4365","Peter",,"Weller","6ft 0in","6","0.000","1.828800","M"
"4366","Dominic",,"West","6ft 0in","6","0.000","1.828800","M"
"4367","Charles","Malik","Whitfield","6ft 0in","6","0.000","1.828800","M"
"4368","Rav",,"Wilding","6ft 0in","6","0.000","1.828800",
"4369","Hank",,"Williams","6ft 0in","6","0.000","1.828800","M"
"4370","Robbie",,"Williams","6ft 0in","6","0.000","1.828800","F"
"4371","Stuart",,"Wilson","6ft 0in","6","0.000","1.828800","M"
"4372","Peter",,"Wingfield","6ft 0in","6","0.000","1.828800","M"
"4373","Terry",,"Wogan","6ft 0in","6","0.000","1.828800","F"
"4374","Stevie",,"Wonder","6ft 0in","6","0.000","1.828800","F"
"4375","Russell",,"Wong","6ft 0in","6","0.000","1.828800","M"
"4376","Tiger",,"Woods","6ft 0in","6","0.000","1.828800","M"
"4377","Jonathan",,"Woodward","6ft 0in","6","0.000","1.828800","M"
"4378","Tom",,"Wopat","6ft 0in","6","0.000","1.828800","M"
"4379","Weird","Al","Yankovic","6ft 0in","6","0.000","1.828800",
"4380","Neil",,"Young","6ft 0in","6","0.000","1.828800","M"
"4381","Karl",,"Yune","6ft 0in","6","0.000","1.828800","M"
"4382","Rob",,"Zabrecky","6ft 0in","6","0.000","1.828800","M"
"4383","Frank",,"Zappa","6ft 0in","6","0.000","1.828800","M"
"4384","Peter",,"Davison","6ft 0.25in","6","0.250","1.835150","M"
"4385","James",,"Denton","6ft 0.25in","6","0.250","1.835150","M"
"4386","David",,"Duchovny","6ft 0.25in","6","0.250","1.835150","M"
"4387","Edi",,"Gathegi","6ft 0.25in","6","0.250","1.835150","M"
"4388","Robin",,"Sachs","6ft 0.25in","6","0.250","1.835150","F"
"4389","John",,"Travolta","6ft 0.25in","6","0.250","1.835150","M"
"4390","Denzel",,"Washington","6ft 0.25in","6","0.250","1.835150","M"
"4391","Ken",,"Watanabe","6ft 0.25in","6","0.250","1.835150","M"
"4392","David",,"Boreanaz","6ft 0.5in","6","0.500","1.841500","M"
"4393","David",,"Cameron","6ft 0.5in","6","0.500","1.841500","M"
"4394","Bruce",,"Campbell","6ft 0.5in","6","0.500","1.841500","M"
"4395","Henry",,"Cavill","6ft 0.5in","6","0.500","1.841500","M"
"4396","John",,"Cena","6ft 0.5in","6","0.500","1.841500","M"
"4397","Kyle",,"Chandler","6ft 0.5in","6","0.500","1.841500","M"
"4398","Yun","Fat","Chow","6ft 0.5in","6","0.500","1.841500","F"
"4399","Kim",,"Coates","6ft 0.5in","6","0.500","1.841500","F"
"4400","Terence",,"Cooper","6ft 0.5in","6","0.500","1.841500","M"
"4401","Jeff",,"Corey","6ft 0.5in","6","0.500","1.841500","M"
"4402","Brendan",,"Coyle","6ft 0.5in","6","0.500","1.841500","M"
"4403","Cliff",,"Curtis","6ft 0.5in","6","0.500","1.841500","M"
"4404","Paul",,"Dano","6ft 0.5in","6","0.500","1.841500","M"
"4405","Reed",,"Diamond","6ft 0.5in","6","0.500","1.841500","M"
"4406","Jack",,"Ellis","6ft 0.5in","6","0.500","1.841500","M"
"4407","Jon",,"Favreau","6ft 0.5in","6","0.500","1.841500","M"
"4408","Clark",,"Gable","6ft 0.5in","6","0.500","1.841500","M"
"4409","Victor",,"Garber","6ft 0.5in","6","0.500","1.841500","M"
"4410","Paul",,"Gleason","6ft 0.5in","6","0.500","1.841500","M"
"4411","Ryan",,"Gosling","6ft 0.5in","6","0.500","1.841500","M"
"4412","Charles",,"Grodin","6ft 0.5in","6","0.500","1.841500","M"
"4413","Larry",,"Hagman","6ft 0.5in","6","0.500","1.841500","M"
"4414","Jon",,"Hamm","6ft 0.5in","6","0.500","1.841500","M"
"4415","David",,"Harewood","6ft 0.5in","6","0.500","1.841500","M"
"4416","David",,"Hedison","6ft 0.5in","6","0.500","1.841500","M"
"4417","Hal",,"Holbrook","6ft 0.5in","6","0.500","1.841500","M"
"4418","Charlie",,"Hunnam","6ft 0.5in","6","0.500","1.841500","F"
"4419","Chris",,"Isaak","6ft 0.5in","6","0.500","1.841500","F"
"4420","Tommy","Lee","Jones","6ft 0.5in","6","0.500","1.841500","M"
"4421","Steve",,"Kanaly","6ft 0.5in","6","0.500","1.841500","M"
"4422","Jamie",,"Kennedy","6ft 0.5in","6","0.500","1.841500","F"
"4423","Richard",,"Kind","6ft 0.5in","6","0.500","1.841500","M"
"4424","Johnny",,"Knoxville","6ft 0.5in","6","0.500","1.841500","M"
"4425","Martin",,"Kove","6ft 0.5in","6","0.500","1.841500","M"
"4426","Damian",,"Lewis","6ft 0.5in","6","0.500","1.841500","M"
"4427","Jason",,"Lewis","6ft 0.5in","6","0.500","1.841500","M"
"4428","Paul",,"Lukas","6ft 0.5in","6","0.500","1.841500","M"
"4429","Carl",,"Lumbly","6ft 0.5in","6","0.500","1.841500","M"
"4430","Barry",,"Manilow","6ft 0.5in","6","0.500","1.841500","M"
"4431","Ray",,"Manzarek","6ft 0.5in","6","0.500","1.841500","M"
"4432","Robert","Duncan","McNeill","6ft 0.5in","6","0.500","1.841500","M"
"4433","Janet",,"McTeer","6ft 0.5in","6","0.500","1.841500","F"
"4434","Stuart",,"Milligan","6ft 0.5in","6","0.500","1.841500","M"
"4435","Robert",,"Montgomery","6ft 0.5in","6","0.500","1.841500","M"
"4436","Paul",,"Mooney","6ft 0.5in","6","0.500","1.841500","M"
"4437","Robert",,"Morley","6ft 0.5in","6","0.500","1.841500","M"
"4438","Anson",,"Mount","6ft 0.5in","6","0.500","1.841500","M"
"4439","Michael",,"Muhney","6ft 0.5in","6","0.500","1.841500","M"
"4440","Enrique",,"Murciano","6ft 0.5in","6","0.500","1.841500","M"
"4441","Lachlan",,"Nieboer","6ft 0.5in","6","0.500","1.841500","M"
"4442","Leonard",,"Nimoy","6ft 0.5in","6","0.500","1.841500","M"
"4443","Robert",,"Pattinson","6ft 0.5in","6","0.500","1.841500","M"
"4444","Chris",,"Pine","6ft 0.5in","6","0.500","1.841500","F"
"4445","Michael",,"Praed","6ft 0.5in","6","0.500","1.841500","M"
"4446","DJ",,"Qualls","6ft 0.5in","6","0.500","1.841500",
"4447","John","Rhys","Davies","6ft 0.5in","6","0.500","1.841500","M"
"4448","Chris",,"Sarandon","6ft 0.5in","6","0.500","1.841500","F"
"4449","Monika",,"Schnarre","6ft 0.5in","6","0.500","1.841500","F"
"4450","Nikki",,"Sixx","6ft 0.5in","6","0.500","1.841500","F"
"4451","Roger","Guenveur","Smith","6ft 0.5in","6","0.500","1.841500","M"
"4452","David",,"Soul","6ft 0.5in","6","0.500","1.841500","M"
"4453","Lionel",,"Stander","6ft 0.5in","6","0.500","1.841500","M"
"4454","Jeffrey",,"Tambor","6ft 0.5in","6","0.500","1.841500","M"
"4455","Frank",,"Thornton","6ft 0.5in","6","0.500","1.841500","M"
"4456","John",,"Turturro","6ft 0.5in","6","0.500","1.841500","M"
"4457","Ville",,"Valo","6ft 0.5in","6","0.500","1.841500","M"
"4458","Dick","Van","Dyke","6ft 0.5in","6","0.500","1.841500","M"
"4459","Abe",,"Vigoda","6ft 0.5in","6","0.500","1.841500","M"
"4460","Marlon",,"Wayans","6ft 0.5in","6","0.500","1.841500","M"
"4461","Steven",,"Weber","6ft 0.5in","6","0.500","1.841500","M"
"4462","Thomas",,"Wheatley","6ft 0.5in","6","0.500","1.841500","M"
"4463","Michael","Jai","White","6ft 0.5in","6","0.500","1.841500","M"
"4464","Venus",,"Williams","6ft 0.5in","6","0.500","1.841500","F"
"4465","Rick",,"Yune","6ft 0.5in","6","0.500","1.841500","M"
"4466","Billy",,"Zane","6ft 0.5in","6","0.500","1.841500","M"
"4467","Ahmed",,"Best","6ft 0.75in","6","0.750","1.847850","M"
"4468","Jonathan",,"Breck","6ft 0.75in","6","0.750","1.847850","M"
"4469","Bradley",,"Cooper","6ft 0.75in","6","0.750","1.847850","M"
"4470","Scott",,"Foley","6ft 0.75in","6","0.750","1.847850","M"
"4471","James",,"Gandolfini","6ft 0.75in","6","0.750","1.847850","M"
"4472","Anthony",,"Head","6ft 0.75in","6","0.750","1.847850","M"
"4473","Aldis",,"Hodge","6ft 0.75in","6","0.750","1.847850",
"4474","William",,"Mapother","6ft 0.75in","6","0.750","1.847850","M"
"4475","Wentworth",,"Miller","6ft 0.75in","6","0.750","1.847850",
"4476","Alex",,"O'Loughlin","6ft 0.75in","6","0.750","1.847850","F"
"4477","Bruce",,"Payne","6ft 0.75in","6","0.750","1.847850","M"
"4478","Adriana",,"Sklenarikova","6ft 0.75in","6","0.750","1.847850","F"
"4479","Chris",,"Tucker","6ft 0.75in","6","0.750","1.847850","F"
"4480","Karl",,"Urban","6ft 0.75in","6","0.750","1.847850","M"
"4481","Noah",,"Wyle","6ft 0.75in","6","0.750","1.847850","F"
"4482","Yolanda",,"Adams","6ft 1in","6","1.000","1.854200","F"
"4483","Clay",,"Aiken","6ft 1in","6","1.000","1.854200","M"
"4484","Claude",,"Akins","6ft 1in","6","1.000","1.854200","F"
"4485","Real",,"Andrews","6ft 1in","6","1.000","1.854200",
"4486","Sebastien",,"Andrieu","6ft 1in","6","1.000","1.854200","M"
"4487","Adam",,"Arkin","6ft 1in","6","1.000","1.854200","M"
"4488","Tom",,"Arnold","6ft 1in","6","1.000","1.854200","M"
"4489","Sharif",,"Atkins","6ft 1in","6","1.000","1.854200","M"
"4490","Stone Cold","Steve","Austin","6ft 1in","6","1.000","1.854200",
"4491","Dan",,"Aykroyd","6ft 1in","6","1.000","1.854200","M"
"4492","Steve",,"Bacic","6ft 1in","6","1.000","1.854200","M"
"4493","Sala",,"Baker","6ft 1in","6","1.000","1.854200",
"4494","Daniel",,"Baldwin","6ft 1in","6","1.000","1.854200","M"
"4495","Lloyd",,"Banks","6ft 1in","6","1.000","1.854200","M"
"4496","Angus",,"Barnett","6ft 1in","6","1.000","1.854200","M"
"4497","Steven",,"Bauer","6ft 1in","6","1.000","1.854200","M"
"4498","Michael",,"Bay","6ft 1in","6","1.000","1.854200","M"
"4499","Michael",,"Beckley","6ft 1in","6","1.000","1.854200","M"
"4500","Marshall",,"Bell","6ft 1in","6","1.000","1.854200","M"
"4501","Ralph",,"Bellamy","6ft 1in","6","1.000","1.854200","M"
"4502","Richard",,"Belzer","6ft 1in","6","1.000","1.854200","M"
"4503","Nigel",,"Bennett","6ft 1in","6","1.000","1.854200","M"
"4504","Callum",,"Blue","6ft 1in","6","1.000","1.854200","M"
"4505","Richard",,"Boone","6ft 1in","6","1.000","1.854200","M"
"4506","Douglas",,"Booth","6ft 1in","6","1.000","1.854200","M"
"4507","Jeff",,"Branson","6ft 1in","6","1.000","1.854200","M"
"4508","Jeff",,"Branson","6ft 1in","6","1.000","1.854200","M"
"4509","Rory",,"Bremner","6ft 1in","6","1.000","1.854200","M"
"4510","Jeremy",,"Brett","6ft 1in","6","1.000","1.854200","M"
"4511","Avery",,"Brooks","6ft 1in","6","1.000","1.854200","F"
"4512","Bryan",,"Brown","6ft 1in","6","1.000","1.854200","M"
"4513","Rob",,"Brown","6ft 1in","6","1.000","1.854200","M"
"4514","Billy",,"Burke","6ft 1in","6","1.000","1.854200","M"
"4515","Edward",,"Burns","6ft 1in","6","1.000","1.854200","M"
"4516","Bruno",,"Campos","6ft 1in","6","1.000","1.854200","M"
"4517","Tucker",,"Carlson","6ft 1in","6","1.000","1.854200","M"
"4518","Keith",,"Carradine","6ft 1in","6","1.000","1.854200","M"
"4519","John",,"Challis","6ft 1in","6","1.000","1.854200","M"
"4520","Richard",,"Chamberlain","6ft 1in","6","1.000","1.854200","M"
"4521","Ricardo",,"Chavira","6ft 1in","6","1.000","1.854200","M"
"4522","Adrian",,"Chiles","6ft 1in","6","1.000","1.854200","M"
"4523","Eddie",,"Cibrian","6ft 1in","6","1.000","1.854200","F"
"4524","Stephen",,"Collins","6ft 1in","6","1.000","1.854200","M"
"4525","Robbie",,"Coltrane","6ft 1in","6","1.000","1.854200","F"
"4526","Jeff",,"Conaway","6ft 1in","6","1.000","1.854200","M"
"4527","Harry","Connick","Jr","6ft 1in","6","1.000","1.854200","M"
"4528","Bill",,"Cosby","6ft 1in","6","1.000","1.854200","M"
"4529","James",,"Cosmo","6ft 1in","6","1.000","1.854200","M"
"4530","Kevin",,"Costner","6ft 1in","6","1.000","1.854200","M"
"4531","Wes",,"Craven","6ft 1in","6","1.000","1.854200","M"
"4532","Richard",,"Crenna","6ft 1in","6","1.000","1.854200","M"
"4533","Marton",,"Csokas","6ft 1in","6","1.000","1.854200","M"
"4534","Michael",,"Cudlitz","6ft 1in","6","1.000","1.854200","M"
"4535","Carson",,"Daly","6ft 1in","6","1.000","1.854200","F"
"4536","Eric",,"Dane","6ft 1in","6","1.000","1.854200","M"
"4537","Jack",,"Davenport","6ft 1in","6","1.000","1.854200","M"
"4538","Matthew",,"Davis","6ft 1in","6","1.000","1.854200","M"
"4539","Peter",,"DeLuise","6ft 1in","6","1.000","1.854200","M"
"4540","Garret",,"Dillahunt","6ft 1in","6","1.000","1.854200","M"
"4541","Andrew",,"Divoff","6ft 1in","6","1.000","1.854200","M"
"4542","Dr",,"Dre","6ft 1in","6","1.000","1.854200",
"4543","Dennis",,"Farina","6ft 1in","6","1.000","1.854200","M"
"4544","Oded",,"Fehr","6ft 1in","6","1.000","1.854200","M"
"4545","Bryan",,"Ferry","6ft 1in","6","1.000","1.854200","M"
"4546","Harvey",,"Fierstein","6ft 1in","6","1.000","1.854200","M"
"4547","Stewart","Finlay","McLennan","6ft 1in","6","1.000","1.854200","M"
"4548","Tommy",,"Flanagan","6ft 1in","6","1.000","1.854200","M"
"4549","James",,"Fleet","6ft 1in","6","1.000","1.854200","M"
"4550","Lil",,"Flip","6ft 1in","6","1.000","1.854200",
"4551","Harrison",,"Ford","6ft 1in","6","1.000","1.854200","M"
"4552","James",,"Fox","6ft 1in","6","1.000","1.854200","M"
"4553","Michael",,"French","6ft 1in","6","1.000","1.854200","M"
"4554","Gert",,"Frobe","6ft 1in","6","1.000","1.854200","M"
"4555","William",,"Gaunt","6ft 1in","6","1.000","1.854200","M"
"4556","Marvin",,"Gaye","6ft 1in","6","1.000","1.854200","M"
"4557","Uri",,"Geller","6ft 1in","6","1.000","1.854200","M"
"4558","Bobby",,"George","6ft 1in","6","1.000","1.854200","M"
"4559","Gil",,"Gerard","6ft 1in","6","1.000","1.854200","M"
"4560","Sean",,"Gilder","6ft 1in","6","1.000","1.854200","M"
"4561","Iain",,"Glen","6ft 1in","6","1.000","1.854200","M"
"4562","Adam",,"Godley","6ft 1in","6","1.000","1.854200","M"
"4563","William",,"Goldman","6ft 1in","6","1.000","1.854200","M"
"4564","Al",,"Gore","6ft 1in","6","1.000","1.854200","M"
"4565","Kelsey",,"Grammer","6ft 1in","6","1.000","1.854200","F"
"4566","Cary",,"Grant","6ft 1in","6","1.000","1.854200","F"
"4567","Greg",,"Grunberg","6ft 1in","6","1.000","1.854200","M"
"4568","Matthew","Gray","Gubler","6ft 1in","6","1.000","1.854200","M"
"4569","Devon",,"Gummersall","6ft 1in","6","1.000","1.854200","F"
"4570","Bob",,"Gunton","6ft 1in","6","1.000","1.854200","M"
"4571","Bill",,"Hader","6ft 1in","6","1.000","1.854200","M"
"4572","Dan",,"Haggerty","6ft 1in","6","1.000","1.854200","M"
"4573","Tony",,"Hale","6ft 1in","6","1.000","1.854200","M"
"4574","Anthony","Michael","Hall","6ft 1in","6","1.000","1.854200","M"
"4575","Bruce","Michael","Hall","6ft 1in","6","1.000","1.854200","M"
"4576","Daryl",,"Hall","6ft 1in","6","1.000","1.854200","M"
"4577","George",,"Hamilton","6ft 1in","6","1.000","1.854200","M"
"4578","Colin",,"Hanks","6ft 1in","6","1.000","1.854200","M"
"4579","Oliver",,"Hardy","6ft 1in","6","1.000","1.854200","M"
"4580","Richard",,"Harris","6ft 1in","6","1.000","1.854200","M"
"4581","Blake",,"Harrison","6ft 1in","6","1.000","1.854200","M"
"4582","Rex",,"Harrison","6ft 1in","6","1.000","1.854200","M"
"4583","Miranda",,"Hart","6ft 1in","6","1.000","1.854200","F"
"4584","Rutger",,"Hauer","6ft 1in","6","1.000","1.854200","M"
"4585","Cole",,"Hauser","6ft 1in","6","1.000","1.854200","M"
"4586","Jon",,"Heder","6ft 1in","6","1.000","1.854200","M"
"4587","Barry","Shabaka","Henley","6ft 1in","6","1.000","1.854200","M"
"4588","James",,"Hetfield","6ft 1in","6","1.000","1.854200","M"
"4589","Jon","Erik","Hexum","6ft 1in","6","1.000","1.854200","M"
"4590","Josh",,"Holloway","6ft 1in","6","1.000","1.854200","M"
"4591","Eric",,"Idle","6ft 1in","6","1.000","1.854200","M"
"4592","Theo",,"James","6ft 1in","6","1.000","1.854200","M"
"4593","Ben",,"Jelen","6ft 1in","6","1.000","1.854200","M"
"4594","Bryce",,"Johnson","6ft 1in","6","1.000","1.854200","M"
"4595","Kenny",,"Johnson","6ft 1in","6","1.000","1.854200","M"
"4596","Freddie",,"Jones","6ft 1in","6","1.000","1.854200","F"
"4597","James","Earl","Jones","6ft 1in","6","1.000","1.854200","M"
"4598","Wolf",,"Kahler","6ft 1in","6","1.000","1.854200","M"
"4599","Siva",,"Kaneswaran","6ft 1in","6","1.000","1.854200",
"4600","Thorsten",,"Kaye","6ft 1in","6","1.000","1.854200","M"
"4601","R",,"Kelly","6ft 1in","6","1.000","1.854200",
"4602","Patrick",,"Kilpatrick","6ft 1in","6","1.000","1.854200","M"
"4603","Chris",,"Klein","6ft 1in","6","1.000","1.854200","F"
"4604","Peter",,"Krause","6ft 1in","6","1.000","1.854200","M"
"4605","Chad",,"Kroeger","6ft 1in","6","1.000","1.854200","M"
"4606","Simon",,"Kunz","6ft 1in","6","1.000","1.854200","M"
"4607","Jay",,"Laga'aia","6ft 1in","6","1.000","1.854200","M"
"4608","Burt",,"Lancaster","6ft 1in","6","1.000","1.854200","M"
"4609","Penny",,"Lancaster","6ft 1in","6","1.000","1.854200","F"
"4610","Nicholas",,"Lea","6ft 1in","6","1.000","1.854200","M"
"4611","Heath",,"Ledger","6ft 1in","6","1.000","1.854200","M"
"4612","Nathaniel",,"Lees","6ft 1in","6","1.000","1.854200","M"
"4613","Adrian",,"Lester","6ft 1in","6","1.000","1.854200","M"
"4614","Eugene",,"Lipinski","6ft 1in","6","1.000","1.854200","M"
"4615","Christopher",,"Lloyd","6ft 1in","6","1.000","1.854200","M"
"4616","Jack",,"Lord","6ft 1in","6","1.000","1.854200","M"
"4617","Kyle",,"Lowder","6ft 1in","6","1.000","1.854200","M"
"4618","Bela",,"Lugosi","6ft 1in","6","1.000","1.854200","M"
"4619","Kellan",,"Lutz","6ft 1in","6","1.000","1.854200",
"4620","Karl",,"Malden","6ft 1in","6","1.000","1.854200","M"
"4621","Yngwie",,"Malmsteen","6ft 1in","6","1.000","1.854200",
"4622","Marilyn",,"Manson","6ft 1in","6","1.000","1.854200","F"
"4623","Kerwin",,"Mathews","6ft 1in","6","1.000","1.854200",
"4624","Doug",,"McClure","6ft 1in","6","1.000","1.854200","M"
"4625","Matt",,"McCoy","6ft 1in","6","1.000","1.854200","M"
"4626","John","C","McGinley","6ft 1in","6","1.000","1.854200","M"
"4627","Russell",,"Means","6ft 1in","6","1.000","1.854200","M"
"4628","Ralph",,"Meeker","6ft 1in","6","1.000","1.854200","M"
"4629","Marty",,"Milner","6ft 1in","6","1.000","1.854200","M"
"4630","Luke",,"Mitchell","6ft 1in","6","1.000","1.854200","M"
"4631","Robert",,"Mitchum","6ft 1in","6","1.000","1.854200","M"
"4632","Tommy",,"Morrison","6ft 1in","6","1.000","1.854200","M"
"4633","Mark",,"Moses","6ft 1in","6","1.000","1.854200","M"
"4634","Bill",,"Murray","6ft 1in","6","1.000","1.854200","M"
"4635","Steve",,"Nash","6ft 1in","6","1.000","1.854200","M"
"4636","Leslie",,"Nielsen","6ft 1in","6","1.000","1.854200","F"
"4637","Bill",,"Nighy","6ft 1in","6","1.000","1.854200","M"
"4638","Paul",,"O'Grady","6ft 1in","6","1.000","1.854200","M"
"4639","Ed",,"O'Neill","6ft 1in","6","1.000","1.854200","M"
"4640","Barack",,"Obama","6ft 1in","6","1.000","1.854200","M"
"4641","Eric","Christian","Olsen","6ft 1in","6","1.000","1.854200","M"
"4642","Jerry",,"Only","6ft 1in","6","1.000","1.854200","F"
