artist,hotness
The Limiñanas,0.55476
Blitz,0.554735
Dawn Richard,0.55465
The Christians,0.554621
Runrig,0.554611
Halford,0.554594
Pupajim (Stand High),0.554562
Saiko,0.55453
Dare,0.554522
Lipali,0.554522
Document One,0.55448
Fates Warning,0.554467
Bloodbound,0.55446
Mineral,0.55445
Wolfchant,0.554442
Abigor,0.554415
Old Man's Child,0.554384
Charlotte Church,0.55438
Ramallah,0.554321
Transatlantic,0.554317
Stereoclip,0.554271
Holly Williams,0.554235
Sonny Boy Williamson,0.554151
Liferuiner,0.554144
Annotations of an Autopsy,0.554119
Jutty Ranx,0.554057
The Strumbellas,0.553972
Holden,0.553954
Lowell Fulson,0.553865
Blaqk Audio,0.553847
Humberto Gessinger,0.553823
Psychic TV,0.553802
Fenix TX,0.553742
Suede,0.553722
Francis and the Lights,0.553717
The Pastels,0.5537
Neal Morse,0.553666
Exciter,0.553636
Tones on Tail,0.55355
Dreamtale,0.553534
Rebellion,0.553519
The Flower Kings,0.553514
Tuomari Nurmio,0.55349
Xasthur,0.553449
The Rezillos,0.553437
Magtens Korridorer,0.553436
Nana Grizol,0.553435
Nino Ferrer,0.553434
Griefjoy,0.553398
Nightmare,0.553385
Lunatic Soul,0.553379
At Vance,0.553334
Rapalje,0.553315
Matt Dusk,0.553286
His Statue Falls,0.553271
Shade Empire,0.553262
Mohammad Reza Shajarian,0.553256
Switchblade Symphony,0.553229
Pathfinder,0.553229
Crazy Lixx,0.553178
The Psycho Realm,0.55314
B Fachada,0.553096
Lich King,0.553012
DGM,0.55295
Reverend Bizarre,0.55289
Instrumental Core,0.552832
Dead Boys,0.552829
Forbidden,0.55272
Troll,0.5527
Impaled Nazarene,0.552664
The Devin Townsend Band,0.552655
Disappears,0.55265
Sondaschule,0.552623
Samsara Blues Experiment,0.55262
Betty Davis,0.552615
Atoms for Peace,0.552596
Julien-K,0.552595
Crematory,0.552585
Brontide,0.552569
The Material,0.552567
Zемфира,0.552549
This Romantic Tragedy,0.552543
Stormwarrior,0.552533
The Partridge Family,0.552519
Mujuice,0.552501
Visions of Atlantis,0.552491
A Static Lullaby,0.55249
Sofi Mayen,0.552462
Grupo Clareou,0.55241
Azra,0.552378
Trail of Tears,0.552282
Fagner,0.552238
Cage,0.552226
X-Rx,0.552211
Circle II Circle,0.552169
Autopsy,0.552167
Donatan,0.552145
Wave Machines,0.552138
Gemelli Diversi,0.552123
Umse,0.552048
Nichole Nordeman,0.552047
Hoba Hoba Spirit,0.551996
Adam Hurst,0.551969
Dalriada,0.551894
Daemonia Nymphe,0.551893
Flamin' Groovies,0.551885
Humble Pie,0.551824
Hate,0.551709
Mäbu,0.5517
Edgar Winter,0.551629
Fish,0.551456
Secos & Molhados,0.551405
AK-47,0.551383
Midnight,0.55138
Raz  Dwa  Trzy,0.551375
Project46,0.55135
Borknagar,0.551298
R. Stevie Moore,0.551297
Rael,0.551253
S.O.D.,0.551235
Marta Gómez,0.551225
Bela B.,0.551187
Holy Wave,0.55117
Julio Jaramillo,0.551162
Daniela Romo,0.55116
Newsted,0.551077
Bidê ou Balde,0.551062
Pää Kii,0.551054
Buffalo Killers,0.551048
Edge of Sanity,0.550935
Vanilla Ninja,0.550932
Ultraje A Rigor,0.550892
Conflict,0.550891
Gong,0.550855
Andy Stott,0.550831
Wolfbrigade,0.550821
Celeste,0.550816
Iwan,0.550811
Roksonix,0.550705
Battlelore,0.550704
Qntal,0.550704
The Coffinshakers,0.550637
Massimo Volume,0.5506
Ultimate Spinach,0.550532
Lange,0.550519
Fazil Say,0.550486
Arcana,0.55045
Planet Hemp,0.550357
Charles Lloyd,0.550314
Daniel Landa,0.550273
Diomedes Díaz,0.550244
Girl Unit,0.550234
Atrocity,0.550098
Günther,0.549913
Macabre,0.549911
Charles Gounod,0.549888
Alexz Johnson,0.549879
Cidade Negra,0.549841
Vision Divine,0.54975
Perota Chingo,0.549734
Smooth Jazz All Stars,0.549621
Nebula,0.549602
Legion of the Damned,0.54958
Siouxsie,0.549453
Tulus,0.549442
Jawbox,0.549427
Craft,0.549353
Shankar Tucker,0.549309
Eternal Tears of Sorrow,0.549272
Avatarium,0.549185
Gino Paoli,0.549151
Jess and the Ancient Ones,0.549124
Stellamara,0.549113
Black Cobra,0.54906
Kraanium,0.549053
Stormlord,0.548981
Polarkreis 18,0.548979
Jimi Tenor,0.548932
Darlene Love,0.548915
Almafuerte,0.548854
Wormed,0.548832
Lobão,0.548831
Phyllis Dillon,0.548795
The Move,0.548775
45 Grave,0.548726
The Rakes,0.548694
Moonface,0.548658
Dragon,0.548567
Ilan Eshkeri,0.548444
Bonde do Rolê,0.548316
Ismaël Lô,0.548292
At The Skylines,0.548213
Surkin,0.548184
Mato Seco,0.548144
Havok,0.548131
Fast Animals and slow kids,0.548068
Deep Dive Corp.,0.548067
Wolfgang,0.548009
Budgie,0.548008
Pure Reason Revolution,0.548002
Winery Dogs,0.547983
The Winery Dogs,0.547983
Gruby Mielzky,0.547981
Lost Acapulco,0.547978
The Delgados,0.547942
Psychonaut 4,0.547916
عمر دياب,0.547809
ACIDMAN,0.547808
Gordon Goodwin's Big Phat Band,0.547784
Il Pan del Diavolo,0.547771
The So So Glos,0.547688
Horslips,0.547679
Kevin Ayers,0.547658
Infectious Grooves,0.547572
Vintersorg,0.547553
Absurd Minds,0.547452
Solid Base,0.547382
Strachy Na Lachy,0.547306
Voxhaul Broadcast,0.547301
Spice and Wolf,0.54728
Lynch Mob,0.54728
Shaban & Käptn Peng,0.547248
Tribulation,0.547219
Mediæval Bæbes,0.547177
Chinoy,0.547172
Rose Tattoo,0.547114
Dark Time Sunshine,0.547109
Brutus,0.547103
Mouse on Mars,0.547099
The Baseballs,0.547098
Bryn Christopher,0.547069
Michael Dulin,0.547013
Racer X,0.546982
Eskorbuto,0.546907
Blaze Bayley,0.546879
One Morning Left,0.546847
Alias,0.546796
Georges Delerue,0.546746
Book Of Love,0.546735
Argent,0.546598
Trixter,0.546531
Hagalaz' Runedance,0.546518
Sasquatch,0.546516
Black Alien,0.54647
Sebastian Bach,0.546435
Juveniles,0.546429
Tea Leaf Green,0.546426
Pianoбой,0.546382
For a Minor Reflection,0.546329
Nitrous Oxide,0.546286
Triángulo de Amor Bizarro,0.546259
Napoleon Solo,0.546091
Catharsis,0.546048
Cidadão Quem,0.545957
Nargaroth,0.54586
The Game Music Committee,0.545771
Danava,0.545766
Pupo,0.545654
ムック,0.545475
Lucas Hamming,0.545474
Infected Rain,0.545428
Dead Skeletons,0.545293
John Wizards,0.545284
Pride & Glory,0.545272
Helix,0.545209
Clã,0.545183
Nitro,0.545179
Live,0.545161
Barón Rojo,0.54516
Noize MC,0.544979
Cruachan,0.544913
Holly Cole,0.544848
Darkseed,0.544829
Crimson Glory,0.544775
Northern Kings,0.544749
Professor Kliq,0.544728
Snowy White,0.544647
Cookin' On 3 Burners,0.544646
Collage,0.544625
Ibrahim Ferrer,0.544617
Sinister,0.544601
The Dead Texan,0.544594
Дискотека Авария,0.544548
Icehouse,0.544502
Gorod,0.544383
Itch,0.544254
KuTso,0.544219
Francis Lai,0.544184
Broken Hope,0.544179
The Boy Least Likely To,0.544153
Nidji,0.544144
Amon Düül II,0.544106
Royal Hunt,0.544104
Brother Firetribe,0.544096
Bob Acri,0.54408
MDC,0.544028
Benediction,0.543878
Aosoth,0.543831
Ziggy,0.543806
Dj Day,0.543791
Captain Beyond,0.543695
Bárbara Eugênia,0.543679
Country Joe & The Fish,0.543593
Tilt,0.543552
Alexandre Nero,0.543463
Supreme Beings Of Leisure,0.543447
Fred Mollin,0.543433
Mutiny Within,0.543413
Labyrinth,0.543389
The Receiving End of Sirens,0.543369
Turbo,0.543325
Serenity,0.543267
Bobby Helms,0.543138
Meja,0.543074
Massacration,0.542996
Prince Kay One,0.542956
Ashtar Command,0.542881
Archers of Loaf,0.542764
Kaledon,0.542761
Charles Brown,0.542552
The Babys,0.542487
Antoine Clamaran,0.542475
Castello Branco,0.54245
Alfred Schnittke,0.542384
Owiny Sigoma Band,0.542356
Parenthetical Girls,0.542313
Jason Robert Brown,0.542306
Luther Allison,0.54228
K,0.542122
Karel Kryl,0.54205
Mark Foster,0.542037
Wynardtage,0.541939
All About Eve,0.541915
Raven,0.541887
Hans Solo,0.541736
Weedeater,0.541677
Immanuel Casto,0.541667
Birsen Tezer,0.541556
Vulture Industries,0.541535
God Dethroned,0.541491
Crywolf,0.541411
XYZ,0.541391
Giant,0.541265
While Heaven Wept,0.541221
Thyrfing,0.541171
Illusion,0.54117
Chad & Jeremy,0.541145
The Head Cat,0.541126
Ottorino Respighi,0.541096
New Medicine,0.541087
Astral Doors,0.541076
Nostalgia,0.541016
Huntress,0.540993
Earthless,0.540943
Malcolm Middleton,0.540942
Ketil Bjørnstad,0.540931
Tomte,0.540858
Capsule,0.540857
Modern Day Babylon,0.540775
Myka  Relocate,0.54071
The New Amsterdams,0.540665
The Busters,0.540461
Eric Darius,0.540422
Flotsam and Jetsam,0.540408
Austin TV,0.540391
Black Breath,0.540328
Nifelheim,0.540061
Christopher Young,0.540043
David Newman,0.539967
Johnny Clarke,0.539946
Nokturnal Mortum,0.53994
Henrik Freischlader,0.539812
Band Aid,0.539791
Bülent Ersoy,0.539775
Gorguts,0.539766
The Red Army Choir,0.539761
Veedel Kaztro,0.539736
King Crimson,0.53973
Dakota Suite,0.539662
Fuzz,0.539541
HorrorPops,0.539473
ELLEGARDEN,0.539472
Krawallbrüder,0.539463
Owen Pallett,0.539395
松任谷由実,0.539318
Bebo Valdés,0.538999
Prozac+,0.538942
Teenage Mutant Ninja Turtles,0.538925
Scratch Acid,0.538849
M-Seven,0.538827
Marco Sfogli,0.538825
Coma Cinema,0.538818
Lonnie Donegan,0.538793
Pretty Boy Floyd,0.538612
Papa Grows Funk,0.538586
Vonda Shepard,0.538565
Strawbs,0.538496
Dezerter,0.538496
Johnny Foreigner,0.538352
Monodeluxe,0.538327
Crazy Horse,0.538302
Superjoint Ritual,0.538282
Ordo Rosarius Equilibrio,0.538208
Prince Far I,0.53819
Dust,0.538021
Michael Stearns,0.537953
Planxty,0.537937
Enuff Z'Nuff,0.537835
Skold,0.537746
PapaNegro,0.537627
Arckanum,0.537611
47,0.537608
Olavi Virta,0.537529
Zeigeist,0.537517
Bulb,0.537511
Coiffeur,0.537465
Downset,0.537435
Furor Gallico,0.53728
Repulsion,0.537254
Ijahman Levi,0.537218
The Julie Ruin,0.537069
Tri Yann,0.537056
Gold Top,0.536954
Pilli Bebek,0.536881
Alec Empire,0.53678
Samhain,0.536725
Zodiac,0.536622
Elane,0.536582
Krzysztof Krawczyk,0.536381
Fakuta,0.536358
Alvin Lee,0.536342
Efek Rumah Kaca,0.536339
Bill Elm  Woody Jackson,0.536234
Tito & Tarantula,0.536218
Jonathan Davis,0.536188
Say Yes Dog,0.536181
Reuben,0.536157
Empress Of,0.536149
Cliff Lin,0.535978
Аукцыон,0.535973
Rabbit Junk,0.535851
Nas & Damian Marley,0.53563
Stigmata,0.535616
Pierpoljak,0.535401
Balzac,0.535247
Skyclad,0.534918
Nosound,0.534716
Hossein Alizadeh,0.534604
Lucifer's Friend,0.53458
Taste,0.534522
"Lisa ""Left Eye"" Lopes",0.534438
Karkwa,0.534002
The Beau Brummels,0.533944
Artillery,0.53384
Unter Null,0.533805
Simone White,0.533694
Thea Gilmore,0.53365
Stealing Eden,0.533401
Soldiers of Jah Army,0.533378
Fight,0.533229
Uochi Toki,0.533224
Invisible,0.533093
Rabia Sorda,0.532435
And Hell Followed With,0.532178
I Kill Giants,0.532086
Lou Gramm,0.532047
Ouroboros,0.531742
Tad,0.531731
Doom:VS,0.53158
Freakangel,0.53153
Lee Ranaldo and the Dust,0.531462
Johnny Griffin,0.531329
Vista Chino,0.53121
Motorocker,0.531154
Steve Hauschildt,0.530984
Natalia y La Forquetina,0.530974
Juliette and the Licks,0.530727
Erik Bye,0.530533
NamNamBulu,0.530419
Sweet Coffee,0.530407
Валерий Меладзе,0.530406
The Oppressed,0.529372
Skalariak,0.529349
Dieudonné,0.52932
Lost Horizon,0.529237
Vulcano,0.529205
Monty Python,0.529144
Alice Caymmi,0.528813
Demolition Hammer,0.528729
Green Carnation,0.528607
Bracia Figo Fagot,0.528434
Oneida,0.528385
Spinetta y los Socios del Desierto,0.528207
Colosseum,0.5281
Wizzard,0.527912
Jona Lewie,0.527868
The Polyphonic Spree,0.527867
Post War Years,0.527786
Exumer,0.527732
Andy Timmons,0.527704
Asesino,0.527608
Ash Grunwald,0.527451
Virgin Steele,0.527356
DJ Hype,0.526551
Count Bass D,0.526172
Heathen Foray,0.526128
Deadstar Assembly,0.526007
Ashes of Ares,0.525991
Robi Draco Rosa,0.525861
Anthony Strong,0.525762
Tim Fite,0.525738
Lustre,0.525646
Leo Mattioli,0.525384
HeavensDust,0.525248
Soul Square,0.524878
Isengard,0.524782
Smak,0.524679
Allen-Lande,0.52465
Entrails,0.524582
Ivan Graziani,0.52454
Agoraphobic Nosebleed,0.524362
Velvet Condom,0.524318
Hangar,0.524265
Honeymoon Suite,0.523881
Thee Headcoats,0.523864
Abigail,0.523859
The Republic of Wolves,0.523771
Samba Touré,0.523733
The Beets,0.523376
Hibria,0.523323
Flood Of Red,0.523295
Dominguinhos,0.523224
Milking the Goatmachine,0.523107
Donald Byrd,0.523051
C.S.I.,0.52304
Terrorgruppe,0.522954
Quicksilver Messenger Service,0.522907
Los Natas,0.522868
Thor,0.522825
Mortal Love,0.522775
Romeo Void,0.52277
Lucie,0.5227
Dent May,0.522698
VINILOVERSUS,0.522651
Animal Джаz,0.522638
Jadon Lavik,0.522403
Sagittarius,0.522379
Heaven & Hell,0.52236
Justin Hinds & The Dominoes,0.522321
The Beatles Revival Band,0.52232
Firefall,0.522286
Holy Sons,0.522197
Unkle Bob,0.522142
Skid Row,0.522072
Ancient Bards,0.521947
Deuter,0.521828
Paul Stanley,0.521776
M'Black,0.521727
Deep,0.521714
Lou Christie,0.521701
F4,0.521582
Hail of Bullets,0.521543
The Boys,0.521398
Sturm und Drang,0.521213
Control Denied,0.521104
Алиса,0.521061
Bal-Sagoth,0.521023
David Coverdale,0.521021
Yael Meyer,0.52098
Victor Fedotov  Mariinsky Theatre Symphony orchestra,0.520971
The Blow,0.520968
Hot Hot Heat,0.520919
Wuthering Heights,0.520833
Lyricson,0.520811
The Storm,0.520763
Alcatrazz,0.520738
Warm Soda,0.520701
Víctor Jara,0.520602
Victor Jara,0.520602
Funki Porcini,0.520586
Minsk,0.520566
Blue Mitchell,0.520515
Zurdok,0.520513
A.C. Newman,0.520232
Spliff,0.520125
Clubroot,0.520109
Saigon Kick,0.520102
Boxcutter,0.520022
Танцы Минус,0.520011
Incredible Bongo Band,0.519934
Achillea,0.519914
Great Northern,0.519839
Raya Real,0.519804
Deux,0.519762
Faust,0.519729
Dionysus,0.519671
Savages,0.519656
Son By Four,0.519616
High Fashion,0.519498
The Fuzztones,0.519494
maudlin of the Well,0.519486
Johan Skugge,0.519409
Joan Red,0.519406
Jeremiah Jae,0.519318
Ta-ku,0.519306
Topi Sorsakoski & Agents,0.519293
Beto Guedes,0.519269
Wise Blood,0.519264
Pino Donaggio,0.519139
Grim Reaper,0.519116
Knapsack,0.519081
Me And My Army,0.519064
Yung Gleesh,0.518918
Outbreak,0.5189
Fishbone,0.518827
Il Cile,0.518779
Medeski Scofield Martin & Wood,0.518776
Alunah,0.518756
Terra Tenebrosa,0.518718
Cloakroom,0.518694
Brenton Brown,0.518562
Claustrofobia,0.518546
Elizeth Cardoso,0.518529
Bulletboys,0.518508
Beyond Creation,0.518496
Rip,0.518494
Place Vendome,0.51846
Lorna Shore,0.518385
Pete Shelley,0.518252
On An On,0.518121
Michel Petrucciani,0.517969
Stevie Ray Vaughan and Double Trouble,0.51795
Cyne,0.517911
DJ Jazzy Jeff & The Fresh Prince,0.517911
Geordie,0.517908
Neun Welten,0.517723
Issues,0.517678
Ska Cubano,0.517664
Frijid Pink,0.517643
Ronny Jordan,0.517641
Dazaranha,0.517565
George Thorogood,0.517541
Eisregen,0.517529
Adorned Brood,0.517529
Tony Carey,0.517525
Grauzone,0.517476
Jade,0.517459
Rick Wakeman,0.517455
Vinnie Moore,0.517392
Móveis Coloniais de Acaju,0.51738
Phyllis Hyman,0.517373
Riccardo Fogli,0.517318
Tengger Cavalry,0.517318
Eisblume,0.517296
Trobar de Morte,0.517205
Her Space Holiday,0.517194
Ovid's Withering,0.517168
Lydia Lunch,0.517156
Color Me Badd,0.517137
House of Lords,0.51712
Aaron Keyes,0.517106
Me & My,0.517093
Karate,0.517068
Suarez,0.516946
Jon Fratelli,0.516923
4Lyn,0.516902
Wilhelm Kempff,0.5169
Heather Dale,0.516889
Leaf Hound,0.51687
The Bryan Ferry Orchestra,0.516863
Iron Fire,0.516832
My Dying Bride,0.516819
Heli Kajo,0.51672
Klaus & Kinski,0.51671
Jim Steinman,0.516674
Distemper,0.516662
The Sensational Alex Harvey Band,0.516659
The Vision Bleak,0.516613
Tinashe,0.516574
Grafton Primary,0.516541
Bernward Koch,0.516531
Luciano Ligabue,0.516507
Baptists,0.516502
Vains of Jenna,0.516475
Brad Mehldau Trio,0.516473
Adhitia Sofyan,0.516469
Reiki,0.516463
Silent Force,0.516455
Be Your Own Pet,0.516449
Dr. Octagon,0.51643
Nocturnus,0.516423
Blotted Science,0.516355
Emma Bunton,0.516319
Girlschool,0.516318
Fastway,0.516313
Sofa,0.516307
Seu Cuca,0.516292
Falcon Funk,0.516286
The Crazy World Of Arthur Brown,0.516219
Mighty Mouse,0.516205
Eric Serra,0.516204
Fidel Nadal,0.516201
Absu,0.516199
Pangea,0.516197
Eleanor McEvoy,0.516186
Чиж & Co,0.516185
Hecq,0.516171
R. D. Burman feat. Asha Bhosle,0.516144
Big Big Train,0.516136
Angel Witch,0.516134
Atlas,0.516124
Hellhammer,0.516105
Bassi Maestro,0.516068
Shaman,0.516039
Dananananaykroyd,0.516027
Horna,0.516019
Black Sun Aeon,0.516009
Mark Murphy,0.515964
Amatory,0.515963
Gooral,0.515908
Quarteto em Cy,0.5159
Utah Saints,0.515862
Novembers Doom,0.515853
Chris Robinson,0.515842
Damn Yankees,0.515826
Blitzkrieg,0.515812
Rondo Veneziano,0.515808
Rebel Meets Rebel,0.515799
Jettblack,0.515798
Arjen Anthony Lucassen,0.515743
Faith and the Muse,0.515728
ДДТ,0.515727
Marnie,0.515717
Yamantaka // Sonic Titan,0.515715
Pomegranate Tiger,0.515681
Anti Cimex,0.515669
Today Is The Day,0.515659
Kissin' Dynamite,0.515648
Joe Strummer and the Mescaleros,0.515638
Oficina G3,0.515584
Chelsea,0.515571
Witchfinder General,0.515566
Antonio De Lucena,0.51555
Eric Gales,0.51553
Fun People,0.515524
Pseudo Echo,0.51551
The Seatbelts,0.515501
P.O.S.,0.515496
Anne Sofie von Otter,0.515486
The Ruins of Beverast,0.515456
Ashram,0.515449
Oranssi Pazuzu,0.515437
Ours,0.515399
The Sunday Drivers,0.515364
É O Tchan,0.515352
The Gaylads,0.51535
Los Espíritus,0.515268
Praying Mantis,0.515263
Sad Lovers and Giants,0.515253
Fairyland,0.515247
Biquini Cavadão,0.515245
The Dictators,0.515204
Stephanie McKay,0.515181
Pyskaty,0.515155
Comedian Harmonists,0.515153
Debauchery,0.515137
Peter & Gordon,0.515127
Coven,0.515105
Milton Jackson,0.515087
Enshine,0.515082
Giuda,0.515075
Psapp,0.515069
Christmas Songs,0.515048
Nocturnal,0.515013
Pooh,0.515007
Chemia,0.515005
Frames,0.514928
Kazuma Jinnouchi,0.514926
King Kobra,0.514925
Die Mannequin,0.514919
Agents,0.51491
Juan Formell Y Los Van Van,0.51486
Warbringer,0.514832
Flower Travellin' Band,0.514819
Feared,0.514799
Sonne Hagal,0.514752
Van der Graaf Generator,0.514723
David Wise,0.514717
Antiseen,0.514713
Green River,0.514685
Frank Gambale,0.514682
Deborah Lurie,0.514656
Nathan Fake,0.514652
Special Request,0.514651
Dr. Buzzard's Original Savannah Band,0.514648
Fred Wesley,0.514626
Mark Fry,0.514614
Kaleidoscope,0.514606
Stafrænn Hákon,0.514597
Screen Vinyl Image,0.514564
David Essex,0.514545
Toad The Wet Sprocket,0.514545
Faraquet,0.514521
Violetta,0.514432
Matt Berry,0.514431
Bebeto,0.514396
Flipper,0.51439
Illdisposed,0.514301
Beneath the Massacre,0.514296
Pathology,0.514292
Forro In The Dark,0.514259
Jussi Björling,0.51422
Sérgio Godinho,0.514206
Mandragora Scream,0.514193
Azis,0.514159
Phideaux,0.514146
Soledad Brothers,0.51411
Power Quest,0.514066
Vanessa,0.514064
The Popopopops,0.514043
BoBmo,0.514027
Perrosky,0.514011
Alliance Ethnik,0.514009
Cocosuma,0.514001
Tristen,0.513999
The Little Willies,0.513944
Integrity,0.513941
Bebo & Cigala,0.513922
Bark Psychosis,0.513895
Olodum,0.51388
Akercocke,0.513859
Todos Tus Muertos,0.513834
Christmas Carols,0.513833
The Monolith Deathcult,0.513819
Guardian,0.513818
N&O,0.513709
Saviour Machine,0.513651
Pompeii,0.513562
Informatik,0.513559
Aca Lukas,0.513518
Гражданская Оборона,0.513517
Aereogramme,0.513505
Jag Panzer,0.513502
Ekhymosis,0.513494
Alejandro Filio,0.513494
Jay-Z and Linkin Park,0.513474
Cara Dillon,0.513457
Agorazein,0.513382
MONORAL,0.513368
Stelios Kazantzidis,0.513362
Arborea,0.513361
Bulldozer,0.513322
Frost,0.513285
Bel Canto,0.513228
Assalti Frontali,0.513222
Cousteau,0.513222
Brand X,0.513213
Monstrosity,0.513183
Krafty Kuts,0.513162
Skeletal Family,0.513149
Mob Rules,0.513144
Nico,0.51309
Sinner,0.513089
Enthroned,0.513056
Om,0.512963
Kill Devil Hill,0.512939
Smog,0.512933
Tommy Bolin,0.512912
Secret Chiefs 3,0.512831
Stormwitch,0.512825
Zen Meditation and Natural White Noise and New Age Deep Massage,0.512683
The Rock Masters,0.512657
Fiva & Das Phantom Orchester,0.512631
Sikth,0.512581
Deastro,0.512512
Sacred Reich,0.512494
ColdWorld,0.512482
Baby Mammoth,0.512475
Golpes Bajos,0.51247
Kiara Rocks,0.512445
Cursed,0.512366
Ian Hunter,0.512357
Tuff,0.512198
Whether  I,0.512191
Deutsch Nepal,0.51216
Furia,0.512152
Kotipelto,0.51213
Charles Manson,0.512063
Fred Frith,0.51203
Anthony Phillips,0.512025
Joie De Vivre,0.511984
Lunatica,0.511915
Karl Bartos,0.511899
Graveland,0.51188
Vomitory,0.511875
My Brother the Wind,0.511837
Black Country Communion,0.511829
MyGrain,0.511818
Pięć Dwa Dębiec,0.511815
Браво,0.511801
Слот,0.511774
Steve Roach,0.511733
Angel Dust,0.511682
The Blues Magoos,0.511678
Ночные Снайперы,0.511677
Samprazer,0.51166
Absurd,0.511609
Pidżama Porno,0.51156
The Godfathers,0.511557
Bang Tango,0.511531
Jon Oliva's Pain,0.511476
Reinhard Mey,0.511461
Drumsound & Bassline Smith,0.511455
Gruntruck,0.511436
Calimeros,0.511386
Spike Jones,0.511344
Electrelane,0.511237
Roy Harper,0.511203
In Legend,0.511175
Spindrift,0.511091
Nosferatu,0.511068
Loudblast,0.511058
Generación 12,0.511026
The Paul Butterfield Blues Band,0.510966
Suicidal Angels,0.510953
Dawn of Midi,0.510926
Frontside,0.510919
Pink Cream 69,0.510909
Silver Apples,0.510902
Necro Deathmort,0.510872
Curve,0.510849
Graveyard Train,0.510809
Mukeka di Rato,0.510797
1 Giant Leap,0.510782
Kool Keith,0.510747
The Calm Blue Sea,0.510711
Whiplash,0.510703
Ramp,0.510692
Appino,0.510661
Brian Bromberg,0.510637
Samson,0.510633
Dr. Steel,0.51061
Black Rain,0.510606
Oz Noy,0.510597
The Foreshadowing,0.510589
Adoniran Barbosa,0.510581
Cancerslug,0.510542
Solitary Experiments,0.510507
Uchpa,0.510468
Françoiz Breut,0.510448
Harold Budd/Brian Eno,0.510448
Supercar,0.510434
Illidiance,0.510426
