from,to,country,city,state,price,color,nonstop,time,link,img,lat,lng
"sfo","tstt","Thailand","Trang","","707","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/tstt?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=707","https://content.skyscnr.com/8c990787122445365f3a0343d91ffd3e/GettyImages-500150157.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","alex","Egypt","Alexandria","","707","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/alex?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=707","https://content.skyscnr.com/ab7bfc620681f4fb7e423972bf4fbd3a/GettyImages-496790436.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","iixj","India","Jammu","","712","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/iixj?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=712","https://content.skyscnr.com/7c1534c73d3e5ef188c93d05e51ebdb7/GettyImages-100910354.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","iixu","India","Aurangabad","","713","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/iixu?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=713","https://content.skyscnr.com/aa72b868a0efdee5b094b2b117e9be96/GettyImages-470586360.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","khab","Russia","Khabarovsk Novy","","719","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/khab?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=719","https://content.skyscnr.com/7a3140100e084bc62905f0f41e06b610/GettyImages-538648469.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","buea","Argentina","Buenos Aires","","719","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/buea?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=719","https://content.skyscnr.com/02140bb3f69bf955ea526289cc62f25c/buenos-aires-20.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","cbsd","China","Baoshan","","722","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/cbsd?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=722","https://content.skyscnr.com/44f1fdbd8d055fa2a95edb5161a66a5a/GettyImages-145240366.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","nvta","Brazil","Navegantes","","722","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/nvta?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=722","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","NaN","NaN",
"sfo","ssaa","Brazil","Salvador","","722","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/ssaa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=722","https://content.skyscnr.com/15293646e79b48a57750012d7d1a8e2a/gettyimages-513254810.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","dmma","Saudi Arabia","Dammam","","732","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/dmma?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=732","https://content.skyscnr.com/438717e497ac0d372869b16346795724/GettyImages-486262083.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","ibdq","India","Vadodara","","733","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/ibdq?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=733","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","NaN","NaN",
"sfo","aqja","Jordan","Aqaba","","735","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/aqja?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=735","https://content.skyscnr.com/a596fdaecccdb6e29b907122e015d50a/GettyImages-508674007.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","yyra","Canada","Goose Bay","","739","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/yyra?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=739","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","NaN","NaN",
"sfo","sifa","Nepal","Simara","","748","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/sifa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=748","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","NaN","NaN",
"sfo","iraj","India","Rajkot","","751","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/iraj?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=751","https://content.skyscnr.com/26e8d0a8bfe339019f2e5f0d695a5f93/Rajkot-GettyImages-172593392.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","memb","Germany","Memmingen","","753","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/memb?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=753","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","NaN","NaN",
"sfo","gdqa","Ethiopia","Gondar","","754","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/gdqa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=754","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","NaN","NaN",
"sfo","bhra","Nepal","Bharatpur","","755","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/bhra?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=755","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","NaN","NaN",
"sfo","rarc","Cook Islands","Rarotonga","","756","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/rarc?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=756","https://content.skyscnr.com/7c7ac0fb3f4bfecb4e944715bf7bef19/GettyImages-493029778.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","guma","Guam","Barrigada / Tamuning","","756","","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/guma?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3","https://content.skyscnr.com/a60a89126ed3f927d123c815b610298d/GettyImages-475335963.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","cbra","Australia","Canberra","","760","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/cbra?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=760","https://content.skyscnr.com/9eab98733b006a67c8079e4f9a8c8946/GettyImages-88096843.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","iixc","India","Chandigarh","","764","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/iixc?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=764","https://content.skyscnr.com/cc8d49d1e9e9c1f2f62d99178606e4cb/GettyImages-178724486.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","flna","Brazil","Florianopolis","","767","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/flna?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=767","https://content.skyscnr.com/7c4ebc0f548ab135ddc085176836ba4a/gettyimages-462512169.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","ipat","India","Patna","","772","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/ipat?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=772","https://content.skyscnr.com/a27245078b6010016e08f4a6a9d05fa1/GettyImages-537866757.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","lvia","Zambia","Livingstone","","776","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/lvia?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=776","https://content.skyscnr.com/b16362c2ab33c9d837d038603f41bcfd/GettyImages-526246349.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","doha","Qatar","Doha","","776","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/doha?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=776","https://content.skyscnr.com/ac761797b8f4c38a07748eced9421207/GettyImages-473796126.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","meda","Saudi Arabia","Madinah","","779","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/meda?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=779","https://content.skyscnr.com/c0dc015f4c86e73ee45286a8da0193e2/eyeem-25920309-98910903.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","pptp","French Polynesia","Papeete","","784","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/pptp?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=784","https://content.skyscnr.com/779c657a05e3c4f10663c2e2ce2c6cd8/GettyImages-468857242.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","dlaa","Cameroon","Douala","","790","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/dlaa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=790","https://content.skyscnr.com/4e320da45c45e8ea10f62f51256b66fb/GettyImages-461229549.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","nata","Brazil","Natal","","792","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/nata?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=792","https://content.skyscnr.com/239a6cc009df45087df8ae6655bacf71/GettyImages-491068913.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","altf","Switzerland","Altenrhein","","795","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/altf?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=795","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","NaN","NaN",
"sfo","cxja","Brazil","Caxias Do Sul","","799","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/cxja?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=799","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","NaN","NaN",
"sfo","mozp","French Polynesia","Moorea","","807","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/mozp?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=807","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","NaN","NaN",
"sfo","ccpa","Chile","Concepcion","","819","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/ccpa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=819","https://content.skyscnr.com/0e5fccedb354ef2dceb48b5fabfc9d77/GettyImages-516427547.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","ebba","Uganda","Entebbe","","820","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/ebba?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=820","https://content.skyscnr.com/1c2fc879e6236631d2a359b4c003b550/GettyImages-98458951.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","puqa","Chile","Punta Arenas","","829","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/puqa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=829","https://content.skyscnr.com/46f8f83f3d6289ba6e5a049663ef9886/GettyImages-474179788.jpg?resize=500px:500px&quality=60undefined","NaN","NaN",
"sfo","suvf","Fiji","Suva","","831","red","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/suvf?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=831","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","NaN","NaN",
